type, ringDim, setup, encryption, cMult, AddMany, total_time, value 
n500x8192-coef-inner-2048, 18, 7521, 6288, 195, 14022, 1334
n500x8192-coef-inner-2048, 18, 7481, 6591, 196, 14286, 1334
n500x8192-coef-inner-2048, 16, 7545, 6368, 196, 14125, 1334
n500x8192-coef-inner-2048, 16, 7574, 6309, 198, 14097, 1334
n500x8192-coef-inner-2048, 16, 7533, 6893, 199, 14641, 1334
n500x8192-coef-inner-2048, 16, 7576, 6390, 199, 14181, 1334
n500x8192-coef-inner-2048, 16, 7581, 6409, 200, 14206, 1334
n500x8192-coef-inner-2048, 16, 7607, 6393, 199, 14215, 1334
n500x8192-coef-inner-2048, 19, 7550, 6638, 196, 14403, 1334
n500x8192-coef-inner-2048, 16, 7550, 6327, 198, 14091, 1334
n500x8192-coef-inner-2048, 19, 7625, 6487, 197, 14328, 1334
n500x8192-coef-inner-2048, 16, 7571, 6468, 197, 14252, 1334
n500x8192-coef-inner-2048, 16, 7541, 6346, 199, 14102, 1334
n500x8192-coef-inner-2048, 16, 7533, 6312, 197, 14058, 1334
n500x8192-coef-inner-2048, 16, 7513, 6334, 197, 14060, 1334
n500x8192-coef-inner-2048, 16, 7514, 6344, 198, 14072, 1334
n500x8192-coef-inner-2048, 16, 7570, 6307, 198, 14091, 1334
n500x8192-coef-inner-2048, 16, 7503, 6308, 199, 14026, 1334
n500x8192-coef-inner-2048, 16, 7534, 6284, 197, 14031, 1334
n500x8192-coef-inner-2048, 25, 7545, 6334, 202, 14106, 1334
n500x8192-coef-inner-2048, 16, 7538, 6320, 198, 14072, 1334
n500x8192-coef-inner-2048, 16, 7526, 6319, 197, 14058, 1334
n500x8192-coef-inner-2048, 16, 7520, 6339, 202, 14077, 1334
n500x8192-coef-inner-2048, 16, 7560, 6359, 202, 14137, 1334
n500x8192-coef-inner-2048, 16, 7595, 6342, 199, 14152, 1334
n500x8192-coef-inner-2048, 16, 7573, 6349, 197, 14135, 1334
n500x8192-coef-inner-2048, 16, 7554, 6300, 199, 14069, 1334
n500x8192-coef-inner-2048, 16, 7532, 6332, 202, 14082, 1334
n500x8192-coef-inner-2048, 23, 7553, 6334, 198, 14108, 1334
n500x8192-coef-inner-2048, 16, 7551, 6331, 198, 14096, 1334
n500x8192-coef-inner-2048, 17, 7544, 6344, 197, 14102, 1334
n500x8192-coef-inner-2048, 16, 7528, 6351, 195, 14090, 1334
n500x8192-coef-inner-2048, 16, 7612, 6327, 195, 14150, 1334
n500x8192-coef-inner-2048, 16, 7533, 6365, 197, 14111, 1334
n500x8192-coef-inner-2048, 16, 7506, 6304, 199, 14025, 1334
n500x8192-coef-inner-2048, 16, 7549, 6494, 196, 14255, 1334
n500x8192-coef-inner-2048, 16, 7515, 6440, 198, 14169, 1334
n500x8192-coef-inner-2048, 24, 7538, 6319, 199, 14080, 1334
n1000x8192-coef-inner-2048, 16, 15120, 12638, 392, 28166, 2668
n1000x8192-coef-inner-2048, 17, 15146, 12652, 399, 28214, 2668
n1000x8192-coef-inner-2048, 19, 14962, 13035, 402, 28418, 2668
n1000x8192-coef-inner-2048, 17, 15069, 12691, 415, 28192, 2668
n1000x8192-coef-inner-2048, 16, 15063, 12672, 404, 28155, 2668
n1000x8192-coef-inner-2048, 18, 15167, 14078, 402, 29665, 2668
n1000x8192-coef-inner-2048, 19, 15003, 13152, 399, 28573, 2668
n1000x8192-coef-inner-2048, 16, 15074, 12733, 400, 28223, 2668
n1000x8192-coef-inner-2048, 16, 15005, 12626, 399, 28046, 2668
n1000x8192-coef-inner-2048, 16, 14998, 12587, 396, 27997, 2668
n1000x8192-coef-inner-2048, 16, 15021, 12686, 399, 28122, 2668
n1000x8192-coef-inner-2048, 24, 15077, 13159, 400, 28660, 2668
n1000x8192-coef-inner-2048, 16, 15058, 12617, 404, 28095, 2668
n1000x8192-coef-inner-2048, 23, 15069, 13159, 399, 28650, 2668
n1000x8192-coef-inner-2048, 16, 15067, 12678, 406, 28167, 2668
n1000x8192-coef-inner-2048, 16, 15064, 12594, 400, 28074, 2668
n1000x8192-coef-inner-2048, 18, 15048, 12621, 400, 28087, 2668
n1000x8192-coef-inner-2048, 16, 15063, 12567, 403, 28049, 2668
n1000x8192-coef-inner-2048, 21, 15072, 12592, 403, 28088, 2668
n1000x8192-coef-inner-2048, 16, 15029, 12710, 399, 28154, 2668
n1000x8192-coef-inner-2048, 16, 15045, 12599, 402, 28062, 2668
n1000x8192-coef-inner-2048, 17, 15105, 12719, 404, 28245, 2668
n1000x8192-coef-inner-2048, 16, 15008, 12566, 399, 27989, 2668
n1000x8192-coef-inner-2048, 28, 15080, 12820, 406, 28334, 2668
n1000x8192-coef-inner-2048, 17, 15150, 12717, 401, 28285, 2668
n1000x8192-coef-inner-2048, 16, 15064, 12880, 399, 28359, 2668
n1000x8192-coef-inner-2048, 17, 15022, 13139, 402, 28580, 2668
n1000x8192-coef-inner-2048, 16, 15027, 12639, 400, 28082, 2668
n1000x8192-coef-inner-2048, 16, 15054, 12601, 400, 28071, 2668
n1000x8192-coef-inner-2048, 16, 14987, 12565, 403, 27971, 2668
n1000x8192-coef-inner-2048, 28, 15010, 13160, 398, 28596, 2668
n1000x8192-coef-inner-2048, 24, 15006, 13133, 402, 28565, 2668
n1000x8192-coef-inner-2048, 27, 15188, 12605, 401, 28221, 2668
n1000x8192-coef-inner-2048, 16, 15023, 12601, 400, 28040, 2668
n1000x8192-coef-inner-2048, 16, 15121, 13182, 403, 28722, 2668
n1000x8192-coef-inner-2048, 16, 15086, 12590, 396, 28088, 2668
n1000x8192-coef-inner-2048, 18, 15027, 13160, 403, 28608, 2668
n1000x8192-coef-inner-2048, 16, 15014, 12663, 402, 28095, 2668
n1000x8192-coef-inner-2048, 16, 15044, 12540, 394, 27994, 2668
n1000x8192-coef-inner-2048, 19, 15016, 13039, 399, 28473, 2668
n1000x8192-coef-inner-2048, 16, 15034, 12983, 399, 28432, 2668
n1000x8192-coef-inner-2048, 16, 15025, 12631, 399, 28071, 2668
n1000x8192-coef-inner-2048, 16, 15091, 13173, 404, 28684, 2668
n1000x8192-coef-inner-2048, 16, 15028, 12517, 396, 27957, 2668
n1000x8192-coef-inner-2048, 19, 15000, 13105, 412, 28536, 2668
n1000x8192-coef-inner-2048, 16, 15042, 12684, 396, 28138, 2668
n1000x8192-coef-inner-2048, 16, 15059, 13129, 401, 28605, 2668
n1000x8192-coef-inner-2048, 16, 15019, 12647, 404, 28086, 2668
n1000x8192-coef-inner-2048, 23, 15039, 12860, 408, 28330, 2668
n1000x8192-coef-inner-2048, 16, 15043, 12619, 400, 28078, 2668
n1000x8192-coef-inner-2048, 16, 15009, 12627, 408, 28060, 2668
n1000x8192-coef-inner-2048, 16, 15010, 12546, 404, 27976, 2668
n1000x8192-coef-inner-2048, 16, 15017, 12801, 401, 28235, 2668
n1000x8192-coef-inner-2048, 16, 15094, 12697, 402, 28209, 2668
n1000x8192-coef-inner-2048, 16, 15032, 12695, 401, 28144, 2668
n1000x8192-coef-inner-2048, 16, 15078, 12599, 400, 28093, 2668
n1000x8192-coef-inner-2048, 20, 15007, 12614, 413, 28054, 2668
n1000x8192-coef-inner-2048, 17, 15038, 13157, 399, 28611, 2668
n1000x8192-coef-inner-2048, 16, 15061, 12635, 396, 28108, 2668
n1000x8192-coef-inner-2048, 16, 15099, 12597, 403, 28115, 2668
n1000x8192-coef-inner-2048, 20, 15092, 12611, 402, 28125, 2668
n1000x8192-coef-inner-2048, 22, 14993, 12593, 399, 28007, 2668
n1000x8192-coef-inner-2048, 16, 15016, 12647, 399, 28078, 2668
n1000x8192-coef-inner-2048, 16, 15044, 12564, 396, 28020, 2668
n1000x8192-coef-inner-2048, 16, 15000, 12569, 391, 27976, 2668
n1000x8192-coef-inner-2048, 16, 15007, 13094, 398, 28515, 2668
n1000x8192-coef-inner-2048, 16, 15035, 12622, 396, 28069, 2668
n1000x8192-coef-inner-2048, 16, 15049, 12677, 400, 28142, 2668
n1000x8192-coef-inner-2048, 21, 15111, 12691, 401, 28224, 2668
n1000x8192-coef-inner-2048, 16, 15048, 13155, 391, 28610, 2668
n1000x8192-coef-inner-2048, 16, 14953, 12496, 400, 27865, 2668
n1000x8192-coef-inner-2048, 19, 15009, 12648, 405, 28081, 2668
n1000x8192-coef-inner-2048, 17, 15067, 12705, 403, 28192, 2668
n1000x8192-coef-inner-2048, 16, 15035, 12621, 398, 28070, 2668
n1000x8192-coef-inner-2048, 16, 15111, 12670, 403, 28200, 2668
n1000x8192-coef-inner-2048, 17, 15067, 12681, 399, 28164, 2668
n1000x8192-coef-inner-2048, 18, 15068, 12584, 397, 28067, 2668
n1000x8192-coef-inner-2048, 16, 15008, 12624, 402, 28050, 2668
n1000x8192-coef-inner-2048, 16, 15160, 12656, 403, 28235, 2668
n1000x8192-coef-inner-2048, 19, 15137, 12741, 416, 28313, 2668
n1000x8192-coef-inner-2048, 16, 15069, 12533, 394, 28012, 2668
n1000x8192-coef-inner-2048, 16, 15033, 12573, 393, 28015, 2668
n1000x8192-coef-inner-2048, 16, 15122, 12637, 397, 28172, 2668
n1000x8192-coef-inner-2048, 19, 15083, 13206, 407, 28715, 2668
n1000x8192-coef-inner-2048, 16, 15139, 12538, 396, 28089, 2668
n1000x8192-coef-inner-2048, 16, 14994, 12606, 394, 28010, 2668
n1000x8192-coef-inner-2048, 19, 15159, 12755, 399, 28332, 2668
n1000x8192-coef-inner-2048, 16, 15061, 12692, 403, 28172, 2668
n1000x8192-coef-inner-2048, 16, 15059, 13161, 401, 28637, 2668
n1000x8192-coef-inner-2048, 16, 15075, 12659, 402, 28152, 2668
n1000x8192-coef-inner-2048, 20, 15076, 12908, 407, 28411, 2668
n1000x8192-coef-inner-2048, 16, 15089, 12623, 405, 28133, 2668
n1000x8192-coef-inner-2048, 19, 15074, 13218, 402, 28713, 2668
n1000x8192-coef-inner-2048, 16, 15137, 12750, 420, 28323, 2668
n1000x8192-coef-inner-2048, 16, 15121, 13206, 404, 28747, 2668
n1000x8192-coef-inner-2048, 16, 15121, 12668, 397, 28202, 2668
n1000x8192-coef-inner-2048, 16, 15181, 12760, 398, 28355, 2668
n1000x8192-coef-inner-2048, 16, 15081, 12649, 400, 28146, 2668
n1000x8192-coef-inner-2048, 16, 15112, 13147, 402, 28677, 2668
n1000x8192-coef-inner-2048, 16, 15098, 12646, 404, 28164, 2668
n250x8192-coef-inner-2048, 21, 3947, 3372, 103, 7443, 668
n250x8192-coef-inner-2048, 16, 3924, 3378, 104, 7422, 668
n250x8192-coef-inner-2048, 16, 3888, 3481, 100, 7485, 668
n250x8192-coef-inner-2048, 17, 3970, 3378, 108, 7473, 668
n250x8192-coef-inner-2048, 16, 3875, 3387, 105, 7383, 668
n250x8192-coef-inner-2048, 17, 3950, 3370, 102, 7439, 668
n250x8192-coef-inner-2048, 16, 3949, 3395, 106, 7466, 668
n250x8192-coef-inner-2048, 16, 3929, 3379, 103, 7427, 668
n250x8192-coef-inner-2048, 18, 3955, 3524, 101, 7598, 668
n250x8192-coef-inner-2048, 16, 3981, 3428, 105, 7530, 668
n250x8192-coef-inner-2048, 16, 3918, 3542, 106, 7582, 668
n250x8192-coef-inner-2048, 18, 4013, 3573, 105, 7709, 668
n250x8192-coef-inner-2048, 17, 3948, 3429, 106, 7500, 668
n250x8192-coef-inner-2048, 16, 3965, 3548, 104, 7633, 668
n250x8192-coef-inner-2048, 16, 3955, 3425, 107, 7503, 668
n250x8192-coef-inner-2048, 16, 3948, 3396, 104, 7464, 668
n250x8192-coef-inner-2048, 16, 3970, 3428, 106, 7520, 668
n250x8192-coef-inner-2048, 16, 4024, 3506, 103, 7649, 668
n250x8192-coef-inner-2048, 17, 3970, 3478, 104, 7569, 668
n250x8192-coef-inner-2048, 16, 4016, 3486, 104, 7622, 668
n250x8192-coef-inner-2048, 16, 4002, 3457, 109, 7584, 668
n250x8192-coef-inner-2048, 16, 3940, 3445, 109, 7510, 668
n250x8192-coef-inner-2048, 17, 3981, 3421, 103, 7522, 668
n250x8192-coef-inner-2048, 17, 3961, 3429, 104, 7511, 668
n250x8192-coef-inner-2048, 17, 3934, 3417, 105, 7473, 668
n250x8192-coef-inner-2048, 17, 3903, 3402, 105, 7427, 668
n250x8192-coef-inner-2048, 17, 3961, 3400, 105, 7483, 668
n250x8192-coef-inner-2048, 16, 3968, 3385, 104, 7473, 668
n250x8192-coef-inner-2048, 17, 3962, 3462, 103, 7544, 668
n250x8192-coef-inner-2048, 16, 3966, 3453, 104, 7539, 668
n250x8192-coef-inner-2048, 16, 3949, 3407, 101, 7473, 668
n250x8192-coef-inner-2048, 17, 3927, 3399, 104, 7447, 668
n250x8192-coef-inner-2048, 16, 3929, 3416, 105, 7466, 668
n250x8192-coef-inner-2048, 17, 3923, 3378, 106, 7424, 668
n250x8192-coef-inner-2048, 16, 3919, 3532, 107, 7574, 668
n250x8192-coef-inner-2048, 16, 3892, 3383, 112, 7403, 668
n250x8192-coef-inner-2048, 17, 3929, 3403, 105, 7454, 668
n250x8192-coef-inner-2048, 17, 3983, 3450, 106, 7556, 668
n250x8192-coef-inner-2048, 16, 3908, 3391, 105, 7420, 668
n250x8192-coef-inner-2048, 16, 3918, 3410, 102, 7446, 668
n250x8192-coef-inner-2048, 16, 3959, 3433, 104, 7512, 668
n250x8192-coef-inner-2048, 16, 3923, 3364, 105, 7408, 668
n250x8192-coef-inner-2048, 16, 3996, 3445, 110, 7567, 668
n250x8192-coef-inner-2048, 16, 4035, 3469, 107, 7627, 668
n250x8192-coef-inner-2048, 16, 3981, 3390, 106, 7493, 668
n250x8192-coef-inner-2048, 16, 3968, 3449, 106, 7539, 668
n250x8192-coef-inner-2048, 16, 3926, 3401, 105, 7448, 668
n250x8192-coef-inner-2048, 16, 3924, 3383, 102, 7425, 668
n250x8192-coef-inner-2048, 16, 3900, 3372, 104, 7392, 668
n250x8192-coef-inner-2048, 16, 3890, 3388, 104, 7398, 668
n250x8192-coef-inner-2048, 16, 3932, 3405, 103, 7456, 668
n250x8192-coef-inner-2048, 16, 3943, 3438, 105, 7502, 668
n250x8192-coef-inner-2048, 17, 3961, 3360, 105, 7443, 668
n250x8192-coef-inner-2048, 16, 3941, 3568, 108, 7633, 668
n250x8192-coef-inner-2048, 17, 3980, 3402, 105, 7504, 668
n250x8192-coef-inner-2048, 16, 3930, 3415, 105, 7466, 668
n250x8192-coef-inner-2048, 16, 3939, 3415, 102, 7472, 668
n250x8192-coef-inner-2048, 16, 3960, 3397, 103, 7476, 668
n250x8192-coef-inner-2048, 17, 3951, 3428, 105, 7501, 668
n250x8192-coef-inner-2048, 27, 3927, 3575, 109, 7638, 668
n250x8192-coef-inner-2048, 16, 3920, 3390, 107, 7433, 668
n250x8192-coef-inner-2048, 16, 3928, 3435, 105, 7484, 668
n250x8192-coef-inner-2048, 17, 3964, 3422, 101, 7504, 668
n250x8192-coef-inner-2048, 16, 3928, 3411, 103, 7458, 668
n250x8192-coef-inner-2048, 16, 3928, 3439, 102, 7485, 668
n250x8192-coef-inner-2048, 16, 3980, 3386, 105, 7487, 668
n250x8192-coef-inner-2048, 17, 3954, 3362, 101, 7434, 668
n250x8192-coef-inner-2048, 18, 3966, 3406, 102, 7492, 668
n250x8192-coef-inner-2048, 16, 4174, 3429, 103, 7722, 668
n250x8192-coef-inner-2048, 17, 3943, 3367, 118, 7445, 668
n250x8192-coef-inner-2048, 24, 3966, 3371, 103, 7464, 668
n250x8192-coef-inner-2048, 16, 3926, 3387, 101, 7430, 668
n250x8192-coef-inner-2048, 16, 3954, 3363, 105, 7438, 668
n250x8192-coef-inner-2048, 16, 3872, 3387, 106, 7381, 668
n250x8192-coef-inner-2048, 18, 3947, 3399, 108, 7472, 668
n250x8192-coef-inner-2048, 20, 3975, 3408, 104, 7507, 668
n250x8192-coef-inner-2048, 20, 3938, 3516, 105, 7579, 668
n250x8192-coef-inner-2048, 16, 3922, 3376, 103, 7417, 668
n250x8192-coef-inner-2048, 16, 3906, 3392, 109, 7423, 668
n250x8192-coef-inner-2048, 16, 3906, 3407, 104, 7433, 668
n250x8192-coef-inner-2048, 16, 4047, 3524, 106, 7693, 668
n250x8192-coef-inner-2048, 16, 3896, 3377, 105, 7394, 668
n250x8192-coef-inner-2048, 17, 3972, 3385, 105, 7479, 668
n250x8192-coef-inner-2048, 17, 4010, 3444, 108, 7579, 668
n250x8192-coef-inner-2048, 16, 3929, 3401, 106, 7452, 668
n250x8192-coef-inner-2048, 16, 3966, 3374, 102, 7458, 668
n250x8192-coef-inner-2048, 16, 3924, 3352, 101, 7393, 668
n250x8192-coef-inner-2048, 17, 3921, 3347, 102, 7387, 668
n250x8192-coef-inner-2048, 17, 3869, 3475, 103, 7464, 668
n250x8192-coef-inner-2048, 16, 3888, 3373, 103, 7380, 668
n250x8192-coef-inner-2048, 17, 3884, 3334, 103, 7338, 668
n250x8192-coef-inner-2048, 16, 3917, 3323, 101, 7357, 668
n250x8192-coef-inner-2048, 16, 3880, 3328, 102, 7326, 668
n250x8192-coef-inner-2048, 17, 3862, 3359, 103, 7341, 668
n250x8192-coef-inner-2048, 17, 3892, 3358, 113, 7380, 668
n250x8192-coef-inner-2048, 16, 3904, 3350, 102, 7372, 668
n250x8192-coef-inner-2048, 17, 3899, 3346, 105, 7367, 668
n250x8192-coef-inner-2048, 16, 3880, 3340, 104, 7340, 668
n250x8192-coef-inner-2048, 16, 3905, 3333, 103, 7357, 668
n250x8192-coef-inner-2048, 17, 3941, 3391, 101, 7450, 668


n250x8192-coef-inner-2048, 16, 6878, 3273, 114, 10281, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6841, 3270, 100, 10227, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6854, 3253, 102, 10225, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6850, 3263, 99, 10228, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6820, 3253, 98, 10187, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6868, 3253, 100, 10237, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6854, 3286, 102, 10258, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6815, 3269, 99, 10199, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6845, 3386, 100, 10347, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6836, 3257, 99, 10208, 3.41334e+06
n250x8192-coef-inner-2048, 17, 6820, 3272, 100, 10209, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6850, 3272, 102, 10240, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6857, 3273, 100, 10246, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6837, 3268, 100, 10221, 3.41334e+06
n250x8192-coef-inner-2048, 17, 6848, 3261, 99, 10225, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6835, 3263, 100, 10214, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6811, 3271, 100, 10198, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6848, 3290, 99, 10253, 3.41334e+06
n250x8192-coef-inner-2048, 17, 6831, 3270, 99, 10217, 3.41334e+06
n250x8192-coef-inner-2048, 19, 6910, 3316, 102, 10347, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6852, 3265, 100, 10233, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6849, 3265, 101, 10231, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6863, 3325, 103, 10307, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6896, 3330, 100, 10342, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6863, 3273, 100, 10252, 3.41334e+06
n250x8192-coef-inner-2048, 17, 6859, 3290, 102, 10268, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6911, 3295, 99, 10321, 3.41334e+06
n250x8192-coef-inner-2048, 17, 6865, 3285, 100, 10267, 3.41334e+06
n250x8192-coef-inner-2048, 19, 6877, 3267, 98, 10261, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6864, 3236, 100, 10216, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6838, 3257, 99, 10210, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6860, 3285, 102, 10263, 3.41334e+06
n250x8192-coef-inner-2048, 17, 6901, 3286, 100, 10304, 3.41334e+06
n250x8192-coef-inner-2048, 17, 6891, 3307, 99, 10314, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6947, 3312, 100, 10375, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6893, 3301, 103, 10313, 3.41334e+06
n250x8192-coef-inner-2048, 17, 6899, 3274, 99, 10289, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6851, 3288, 98, 10253, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6929, 3308, 99, 10352, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6887, 3301, 101, 10305, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6864, 3297, 100, 10277, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6831, 3264, 97, 10208, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6871, 3424, 100, 10411, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6823, 3261, 101, 10201, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6836, 3270, 99, 10221, 3.41334e+06
n250x8192-coef-inner-2048, 17, 6865, 3295, 103, 10280, 3.41334e+06
n250x8192-coef-inner-2048, 20, 6915, 3308, 99, 10342, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6835, 3261, 100, 10212, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6833, 3263, 99, 10211, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6887, 3328, 102, 10333, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6825, 3244, 100, 10185, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6880, 3270, 98, 10264, 3.41334e+06
n250x8192-coef-inner-2048, 17, 6898, 3286, 101, 10302, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6821, 3213, 100, 10150, 3.41334e+06
n250x8192-coef-inner-2048, 25, 6864, 3262, 102, 10253, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6854, 3265, 100, 10235, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6862, 3281, 101, 10260, 3.41334e+06
n250x8192-coef-inner-2048, 17, 6871, 3270, 100, 10258, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6891, 3259, 98, 10264, 3.41334e+06
n250x8192-coef-inner-2048, 18, 6935, 3322, 102, 10377, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6838, 3280, 100, 10234, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6840, 3262, 99, 10217, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6827, 3269, 101, 10213, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6820, 3323, 99, 10258, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6798, 3242, 99, 10155, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6858, 3237, 99, 10210, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6807, 3247, 103, 10173, 3.41334e+06
n250x8192-coef-inner-2048, 17, 6864, 3248, 98, 10227, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6834, 3263, 100, 10213, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6846, 3377, 101, 10340, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6816, 3240, 99, 10171, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6843, 3324, 101, 10284, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6861, 3290, 100, 10267, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6816, 3261, 97, 10190, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6852, 3260, 99, 10227, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6813, 3385, 100, 10314, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6790, 3254, 98, 10158, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6825, 3239, 98, 10178, 3.41334e+06
n250x8192-coef-inner-2048, 17, 6826, 3258, 99, 10200, 3.41334e+06
n250x8192-coef-inner-2048, 17, 6834, 3226, 100, 10177, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6873, 3243, 99, 10231, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6884, 3257, 102, 10259, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6805, 3234, 97, 10152, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6831, 3260, 102, 10209, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6879, 3236, 99, 10230, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6825, 3275, 99, 10215, 3.41334e+06
n250x8192-coef-inner-2048, 17, 6877, 3268, 98, 10260, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6831, 3272, 98, 10217, 3.41334e+06
n250x8192-coef-inner-2048, 24, 6797, 3368, 102, 10291, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6810, 3239, 99, 10164, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6820, 3229, 98, 10163, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6811, 3278, 101, 10206, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6827, 3235, 100, 10178, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6889, 3238, 101, 10244, 3.41334e+06
n250x8192-coef-inner-2048, 23, 6930, 3425, 102, 10480, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6861, 3257, 99, 10233, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6854, 3260, 101, 10231, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6895, 3275, 99, 10285, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6876, 3286, 101, 10279, 3.41334e+06
n250x8192-coef-inner-2048, 16, 6869, 3273, 98, 10256, 3.41334e+06
